id,title,author,dynasty,genre,poem_type,content,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,meter_category
5b9a1945367d5c0f40d233e3,桂,弘历,清代,诗,杂言,"露重槛风凉，迎阶绿间黄。中秋先报节，隔岁入吟章。

一例皋涂种，偏依楚畹芳。谁曾到蟾窟，此处满天香。

","['露重槛风凉迎阶绿间黄中秋先报节隔岁入吟章', '一例皋涂种偏依楚畹芳谁曾到蟾窟此处满天香']","[20, 20]","20,20",2,40,False,
5b9a1ce7367d5c0f40d24c4b,禾熟三首 其二,孔平仲,宋代,诗,杂言,"丰年气象慰人心，鸟雀啾嘲亦好音。玉食儿郎岂知此，田家粒粒是黄金。

",['丰年气象慰人心鸟雀啾嘲亦好音玉食儿郎岂知此田家粒粒是黄金'],[28],28,1,28,False,
5b9a1cda367d5c0f40d24bec,送大行李浔江使齐归省 其五,黄廷用,明代,诗,杂言,"三月青门柳色新，西郊相送转情亲。知君使节经过地，楚水吴山俱是春。

",['三月青门柳色新西郊相送转情亲知君使节经过地楚水吴山俱是春'],[28],28,1,28,False,
5b9a1949367d5c0f40d233f8,双桂卷为河南吴进士升作,吴宣,明代,诗,杂言,"云帘雾箔隔仙都，八月天河见玉肤。忆自二郎相别后，素娥无梦碧鸾孤。

",['云帘雾箔隔仙都八月天河见玉肤忆自二郎相别后素娥无梦碧鸾孤'],[28],28,1,28,False,
5b9a1465367d5cab1866876b,芙蓉楼送辛渐二首,王昌龄,唐代,诗,杂言,"寒雨连江夜入吴，平明送客楚山孤。(连江 一作：连天)
洛阳亲友如相问，一片冰心在玉壶。

丹阳城南秋海阴，丹阳城北楚云深。
高楼送客不能醉，寂寂寒江明月心。

","['寒雨连江夜入吴平明送客楚山孤连江一作连天', '洛阳亲友如相问一片冰心在玉壶', '丹阳城南秋海阴丹阳城北楚云深', '高楼送客不能醉寂寂寒江明月心']","[20, 14, 14, 14]","20,14,14,14",4,62,False,
5b9a199c367d5c0f40d2362d,陪夏广文先生饮夜归偶成,郑潜,明代,诗,杂言,"梅所一尊酒，归来池馆幽。含风凉饮雪，对月醉梳头。

爽入枯肠润，光分白发秋。明朝追往事，还忆在杭州。

","['梅所一尊酒归来池馆幽含风凉饮雪对月醉梳头', '爽入枯肠润光分白发秋明朝追往事还忆在杭州']","[20, 20]","20,20",2,40,False,
5b9a190f367d5c0f40d23278,汤时仲小林居,南洲法师,明代,诗,杂言,"昔年曾过小林居，门下萧萧古木疏。
床雨独看先世笏，帐烟还读外家书。
杏花红褪春犹在，菜甲青稀晓自锄。
回首长洲多茂草，几时清啸落樵渔。","['昔年曾过小林居门下萧萧古木疏', '床雨独看先世笏帐烟还读外家书', '杏花红褪春犹在菜甲青稀晓自锄', '回首长洲多茂草几时清啸落樵渔']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a1482367d5cab18668823,灞上秋居,马戴,唐代,诗,杂言,"灞原风雨定，晚见雁行频。
落叶他乡树，寒灯独夜人。
空园白露滴，孤壁野僧邻。
寄卧郊扉久，何年致此身。","['灞原风雨定晚见雁行频', '落叶他乡树寒灯独夜人', '空园白露滴孤壁野僧邻', '寄卧郊扉久何年致此身']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1b86367d5c0f40d24308,书事二首,刘克庄,宋代,诗,杂言,"空空都没一行书，行行徒矜九尺躯。
面上带妖真可耻，脚中有鬼不容扶。
末年铁拐传仙诀，他日金锥抉冢珠。
泉下定为明允笑，果能看破半山无。","['空空都没一行书行行徒矜九尺躯', '面上带妖真可耻脚中有鬼不容扶', '末年铁拐传仙诀他日金锥抉冢珠', '泉下定为明允笑果能看破半山无']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a1bdb367d5c0f40d24541,和景彝诮扶出者,王圭,宋代,诗,杂言,"天子重论秀，待之以公卿。志士抱奇节，犹或场屋轻。

学能苦自琢，诗书腹纵横。胡为怀袖间，挟册角群生。

诃卒窥其旁，执衣来叩楹。狂狙就新缚，跳突哀且鸣。

岂不念寒孤，顾有素令明。利禄非可苟，辱甚舍弗烹。

","['天子重论秀待之以公卿志士抱奇节犹或场屋轻', '学能苦自琢诗书腹纵横胡为怀袖间挟册角群生', '诃卒窥其旁执衣来叩楹狂狙就新缚跳突哀且鸣', '岂不念寒孤顾有素令明利禄非可苟辱甚舍弗烹']","[20, 20, 20, 20]","20,20,20,20",4,80,False,
5b9a18f6367d5c0f40d231cf,天台书事十三首,曹勋,宋代,诗,杂言,"小圃都无花木名，只栽松竹养余清。
时时风向边头过，喜听松声又竹声。","['小圃都无花木名只栽松竹养余清', '时时风向边头过喜听松声又竹声']","[14, 14]","14,14",2,28,False,
5b9a1cb9367d5c0f40d24b0e,纳凉明,刘敞,宋代,诗,杂言,"榻移随树影，杯侧见山岑。白鸟渴求水，玄蝉清噪林。

道书无近语，天籁有遗音。向北新开径，行苔过竹阴。

","['榻移随树影杯侧见山岑白鸟渴求水玄蝉清噪林', '道书无近语天籁有遗音向北新开径行苔过竹阴']","[20, 20]","20,20",2,40,False,
5b9a1a1e367d5c0f40d2398e,偈颂一百三十三首 其四十七,释法薰,宋代,诗,杂言,"田地稳密，关窍玲珑。识得无寒暑处，任他寒暑相攻，个里同途辙不同。

",['田地稳密关窍玲珑识得无寒暑处任他寒暑相攻个里同途辙不同'],[27],27,1,27,False,
5b9a180d367d5c0f40d22bb2,春山夜月,于良史,唐代,诗,杂言,"春山多胜事，赏玩夜忘归。
掬水月在手，弄花香满衣。
兴来无远近，欲去惜芳菲。
南望鸣钟处，楼台深翠微。","['春山多胜事赏玩夜忘归', '掬水月在手弄花香满衣', '兴来无远近欲去惜芳菲', '南望鸣钟处楼台深翠微']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1bef367d5c0f40d245c9,次韵子椿五首 其五,李之仪,宋代,诗,杂言,"附见谁为邹湛，奖成无复山涛。岂敢遽名此地，不如且醉归舠。

",['附见谁为邹湛奖成无复山涛岂敢遽名此地不如且醉归舠'],[24],24,1,24,False,
5b9a1208367d5c5b84062a84,忆江南·江南好,白居易,唐代,诗,杂言,江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。能不忆江南？,['江南好风景旧曾谙日出江花红胜火春来江水绿如蓝能不忆江南'],[27],27,1,27,False,
5b9a1cd6367d5c0f40d24bd7,凤凰山,温革,宋代,诗,杂言,"惯作山林客，聊游戏剧场。
栗花收作烛，柏子采为香。
且放高情适，都无俗事妨。
人间正扰扰，只得叩空王。","['惯作山林客聊游戏剧场', '栗花收作烛柏子采为香', '且放高情适都无俗事妨', '人间正扰扰只得叩空王']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1be5367d5c0f40d2458b,吴趋行,佚名,魏晋,诗,杂言,"茧满盖重帘，唯有远相思。藕叶清朝钏，何见早归时。

",['茧满盖重帘唯有远相思藕叶清朝钏何见早归时'],[20],20,1,20,False,
5b9a196a367d5c0f40d234d9,感兴二十七首 其二十五,方一夔,宋代,诗,杂言,"雄蜂采花粉，雌蜂衔花汁。粉以作黄蜡，汁以蒸白蜜。

不辞盗我廪，但规安我室。吾穷还可忍，岁岁看分出。

不见岐周人，先世但积德。土地付獯狄，自爱豳沮漆。

儿孙遍天下，鲁卫酆郇毕。勿言天未定，此理终可必。

","['雄蜂采花粉雌蜂衔花汁粉以作黄蜡汁以蒸白蜜', '不辞盗我廪但规安我室吾穷还可忍岁岁看分出', '不见岐周人先世但积德土地付獯狄自爱豳沮漆', '儿孙遍天下鲁卫酆郇毕勿言天未定此理终可必']","[20, 20, 20, 20]","20,20,20,20",4,80,False,
5b9a193a367d5c0f40d23397,长相思 其二,李煜,唐代,诗,杂言,"云一緺，玉一梭。澹澹衫儿薄薄罗，轻颦双黛螺。

秋风多，雨如和。帘外芭蕉三两窠，夜长人奈何。

","['云一緺玉一梭澹澹衫儿薄薄罗轻颦双黛螺', '秋风多雨如和帘外芭蕉三两窠夜长人奈何']","[18, 18]","18,18",2,36,False,
5b9a1945367d5c0f40d233de,章靖冯公哀词,宋祁,宋代,诗,杂言,"睆箦绵疴革，中楹奠梦还。
蕝仪犹在野，书副即藏山。
友酹生刍洁，君恩刻印颁。
一朝交臂失，宁复易睎颜。","['睆箦绵疴革中楹奠梦还', '蕝仪犹在野书副即藏山', '友酹生刍洁君恩刻印颁', '一朝交臂失宁复易睎颜']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1b44367d5c0f40d2414a,为志学聘君题惠麓秋晴图,朱芾,明代,诗,杂言,"第二泉头坐晚晴，满林松籁杂溪声。涤烦老去卢鸿一，谢俗归来卫叔卿。

未必《茶经》随火化，拟寻茅屋待春耕。卧游画里违清赏，裹茗它年石上烹。

","['第二泉头坐晚晴满林松籁杂溪声涤烦老去卢鸿一谢俗归来卫叔卿', '未必茶经随火化拟寻茅屋待春耕卧游画里违清赏裹茗它年石上烹']","[28, 28]","28,28",2,56,False,
5b9a1a6e367d5c0f40d23bb0,驿骑传诗图为黄太守丈题,姚燮,清代,诗,杂言,"潮阳多悍民，蚁斗恣愚蠢。刑法藐官吏，有司策惶窘。

丁年闰五月，野啸动荒巘。一鬨蹈危刃，老稚半墨膑。

太守率虎旅，峨冠驻罘䍐。名熟军中韩，胆已慑强忍。

斯时霉伏交，苦瘴郁蛮蜒。烟箐坐蛇穴，日炙气凄紧。

军书间旁午，陟冈揽牛纼。揭阳指烟郭，瓦屋故人近。

大风啸林薄，长歌振颓坋。纵笔草龙蛇，擘笺束如笋。

急羽授铃骑，空匆走羊坂。一瞬四十里，云天落飞隼。

丛溪虎贴尾，北斗照䉋箘。霜声奏传鼓，城马忽传返。

屯兵镇沈肃，文光耀焱焜。雅歌谁投壶，草檄几磨盾？

不意驰突中，华辞出警敏。披图相其势，岩栈互嶾嶙。

佳话后谁继，壮怀去无尽。

","['潮阳多悍民蚁斗恣愚蠢刑法藐官吏有司策惶窘', '丁年闰五月野啸动荒巘一鬨蹈危刃老稚半墨膑', '太守率虎旅峨冠驻罘名熟军中韩胆已慑强忍', '斯时霉伏交苦瘴郁蛮蜒烟箐坐蛇穴日炙气凄紧', '军书间旁午陟冈揽牛纼揭阳指烟郭瓦屋故人近', '大风啸林薄长歌振颓坋纵笔草龙蛇擘笺束如笋', '急羽授铃骑空匆走羊坂一瞬四十里云天落飞隼', '丛溪虎贴尾北斗照箘霜声奏传鼓城马忽传返', '屯兵镇沈肃文光耀焱焜雅歌谁投壶草檄几磨盾', '不意驰突中华辞出警敏披图相其势岩栈互嶾嶙', '佳话后谁继壮怀去无尽']","[20, 20, 19, 20, 20, 20, 20, 19, 20, 20, 10]","20,20,19,20,20,20,20,19,20,20,10",11,208,False,
5b9a186f367d5c0f40d22e47,绍熙庚戌十月偕赵仲宗舜和潘谦之曾鲁仲游九峰芙蓉寿山纪行十首 其五 早观龙湫,黄干,宋代,诗,杂言,"夜宿群峰里，朝游大石湫。寒潭飞薄雾，叠障泻洪流。

侧径苍苔滑，丛祠古木幽。神龙好高卧，云雨不胜愁。

","['夜宿群峰里朝游大石湫寒潭飞薄雾叠障泻洪流', '侧径苍苔滑丛祠古木幽神龙好高卧云雨不胜愁']","[20, 20]","20,20",2,40,False,
5b9a1d04367d5c0f40d24d07,咏史二十二首 其十八 后梁太祖,赵戣,宋代,诗,杂言,"未必黄明在，终令丑口亡。难教疏网漏，不直败毡藏。

",['未必黄明在终令丑口亡难教疏网漏不直败毡藏'],[20],20,1,20,False,
5b9a1cf9367d5c0f40d24cc0,省中二首 其二,王安石,宋代,诗,杂言,"大梁春雪满城泥，一马常瞻落日归。身世自知还自笑，悠悠三十九年非。

",['大梁春雪满城泥一马常瞻落日归身世自知还自笑悠悠三十九年非'],[28],28,1,28,False,
5b9a1b3b367d5c0f40d24110,祥符寺,聂致尧,宋代,诗,杂言,"诸峰回合处，古木抱松林。
月占秋廊静，云侵昼殿阴。
有泉通石眼，不火沸池心。
洗净多生垢，天风更梵音。","['诸峰回合处古木抱松林', '月占秋廊静云侵昼殿阴', '有泉通石眼不火沸池心', '洗净多生垢天风更梵音']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1915367d5c0f40d2329e,罗汉洞,程公许,宋代,诗,杂言,"中岩洞透牛头洞，后洞门从此处开。
刹刹尘尘皆住处，胜游何必限天台。","['中岩洞透牛头洞后洞门从此处开', '刹刹尘尘皆住处胜游何必限天台']","[14, 14]","14,14",2,28,False,
5b9a1b80367d5c0f40d242e2,秋夜宿定水寺天香阁有怀见心长老,丁鹤年,元代,诗,杂言,"寂寂双峰映涧流，重来托宿敞云楼。窗涵虚白三更月，帘捲空青一色秋。

颇有高情酬胜赏，可无奇句入冥搜。天风开遍岩前桂，谁为烝香寄澹游。

","['寂寂双峰映涧流重来托宿敞云楼窗涵虚白三更月帘捲空青一色秋', '颇有高情酬胜赏可无奇句入冥搜天风开遍岩前桂谁为烝香寄澹游']","[28, 28]","28,28",2,56,False,
5b9a1bf1367d5c0f40d245db,咏苜蓿,梅尧臣,宋代,诗,杂言,"苜蓿来西或，蒲萄亦既随。
胡人初未惜，汉使始能持。
宛马当求日，离宫旧种时。
黄花今自发，撩乱牧牛陂。","['苜蓿来西或蒲萄亦既随', '胡人初未惜汉使始能持', '宛马当求日离宫旧种时', '黄花今自发撩乱牧牛陂']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1a21367d5c0f40d239a8,雨后十小绝以一雨洗残暑万家生早凉为韵 其六,章甫,宋代,诗,杂言,"长安卿相家，一食费几万。有功享固宜，我辈且蔬饭。

",['长安卿相家一食费几万有功享固宜我辈且蔬饭'],[20],20,1,20,False,
5b9a1aa8367d5c0f40d23d38,兰溪访吴圣与不遇,李纲,宋代,诗,杂言,"夕次兰溪县，溪山照眼明。云端双塔耸，烟际一桥横。

久旅易悽感，旧游如隔生。故人寻不值，飘泊若为情。

","['夕次兰溪县溪山照眼明云端双塔耸烟际一桥横', '久旅易悽感旧游如隔生故人寻不值飘泊若为情']","[20, 20]","20,20",2,40,False,
5b9a1bb7367d5c0f40d2444f,寄题刁经臣润州园亭,梅尧臣,宋代,诗,杂言,"新作城边圃，陂原上下斜。
竹多刘裕宅，松接戴顒家。
山色不须买，江流何处涯。
但邀东海月，莫听五更鸦。","['新作城边圃陂原上下斜', '竹多刘裕宅松接戴顒家', '山色不须买江流何处涯', '但邀东海月莫听五更鸦']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a14a7367d5cab18668924,长干行·其一,李白,唐代,诗,杂言,"妾发初覆额，折花门前剧。
郎骑竹马来，绕床弄青梅。
同居长干里，两小无嫌猜，
十四为君妇，羞颜未尝开。
低头向暗壁，千唤不一回。
十五始展眉，愿同尘与灰。
常存抱柱信，岂上望夫台。
十六君远行，瞿塘滟滪堆。
五月不可触，猿声天上哀。(猿'声',一作：鸣)
门前迟行迹，一一生绿苔。
苔深不能扫，落叶秋风早。
八月蝴蝶来，双飞西园草。
感此伤妾心，坐愁红颜老。
早晚下三巴，预将书报家。
相迎不道远，直至长风沙。","['妾发初覆额折花门前剧', '郎骑竹马来绕床弄青梅', '同居长干里两小无嫌猜', '十四为君妇羞颜未尝开', '低头向暗壁千唤不一回', '十五始展眉愿同尘与灰', '常存抱柱信岂上望夫台', '十六君远行瞿塘滟滪堆', '五月不可触猿声天上哀猿声一作鸣', '门前迟行迹一一生绿苔', '苔深不能扫落叶秋风早', '八月蝴蝶来双飞西园草', '感此伤妾心坐愁红颜老', '早晚下三巴预将书报家', '相迎不道远直至长风沙']","[10, 10, 10, 10, 10, 10, 10, 10, 15, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10,15,10,10,10,10,10,10",15,155,False,
5b9a1c15367d5c0f40d246ca,东园新种杂树,刘攽,宋代,诗,杂言,"青苔翠竹吾人好，穿径诛茅野老家。岂为素封增橘树，还知避世种桃花。

会因丛桂留骚客，却忆安榴逐汉槎。已有风光催物色，定甘羁旅待年华。

","['青苔翠竹吾人好穿径诛茅野老家岂为素封增橘树还知避世种桃花', '会因丛桂留骚客却忆安榴逐汉槎已有风光催物色定甘羁旅待年华']","[28, 28]","28,28",2,56,False,
5b9a1c03367d5c0f40d2464d,酬裴端公八月十五日夜对月见怀,权德舆,唐代,诗,杂言,"凉夜清秋半，空庭皓月圆。动摇随积水，皎洁满晴天。 
 多病嘉期阻，深情丽曲传。偏怀赏心处，同望庾楼前。","['凉夜清秋半空庭皓月圆动摇随积水皎洁满晴天', '多病嘉期阻深情丽曲传偏怀赏心处同望庾楼前']","[20, 20]","20,20",2,40,False,
5b9a1c5e367d5c0f40d248ae,蓼花和韵,苏仲,明代,诗,杂言,"挥毫曾记昔年游，每爱幽葩傍素秋。可是水仙遗骨骼，只随烟月伴沧洲。

江山识面扁舟客，天地无心老钓裘。我亦分明湖海士，轻红留照木兰舟。

","['挥毫曾记昔年游每爱幽葩傍素秋可是水仙遗骨骼只随烟月伴沧洲', '江山识面扁舟客天地无心老钓裘我亦分明湖海士轻红留照木兰舟']","[28, 28]","28,28",2,56,False,
5b9a1ade367d5c0f40d23e9c,宫词三十三首,曹勋,宋代,诗,杂言,"宽恤从来只陆沉，丁宁今始慰人心。
圣情更欲民孚信，亲御云章下诏音。","['宽恤从来只陆沉丁宁今始慰人心', '圣情更欲民孚信亲御云章下诏音']","[14, 14]","14,14",2,28,False,
5b9a1cf3367d5c0f40d24c95,刘德明彦集祝弟以夏云多奇峰为韵赋诗戏成五绝 其一,朱熹,宋代,诗,杂言,"出山几何时，归来便长夏。端居心不怡，散策长林下。

",['出山几何时归来便长夏端居心不怡散策长林下'],[20],20,1,20,False,
5b9a17f3367d5c0f40d22b0b,凉州词三首·其三,张籍,唐代,诗,杂言,"凤林关里水东流，白草黄榆六十秋。
边将皆承主恩泽，无人解道取凉州。","['凤林关里水东流白草黄榆六十秋', '边将皆承主恩泽无人解道取凉州']","[14, 14]","14,14",2,28,False,
5b9a187d367d5c0f40d22ea4,木兰花慢,黄侃,近代,诗,杂言,"忆湘皋旧佩，漫回蕊，绕屏边。纵解玩孤芳，移根上国，消息谁传。

飘然。杜兰香去，问玉郎重遇是何年。休把幽心展尽，可知秋冷南天。

相怜。别泪涓涓。情未歇、态犹妍。欢羁泊天涯，倡条冶叶，怎抵婵娟。

离烟。洗愁痕净，伴蘼芜堂下记前缘。便拟招魂绿畹，小歌一曲游仙。

","['忆湘皋旧佩漫回蕊绕屏边纵解玩孤芳移根上国消息谁传', '飘然杜兰香去问玉郎重遇是何年休把幽心展尽可知秋冷南天', '相怜别泪涓涓情未歇态犹妍欢羁泊天涯倡条冶叶怎抵婵娟', '离烟洗愁痕净伴蘼芜堂下记前缘便拟招魂绿畹小歌一曲游仙']","[24, 26, 25, 26]","24,26,25,26",4,101,False,
5b9a1a2b367d5c0f40d239ec,读书,吕本中,宋代,诗,杂言,"老去有馀业，读书空作劳。时闻夜虫响，每伴午鸡号。

久静能忘病，因行得出遨。胡为良自苦，膏火自煎熬。

","['老去有馀业读书空作劳时闻夜虫响每伴午鸡号', '久静能忘病因行得出遨胡为良自苦膏火自煎熬']","[20, 20]","20,20",2,40,False,
5b9a1462367d5cab18668757,牧童,吕岩,唐代,诗,杂言,"草铺横野六七里，笛弄晚风三四声。
归来饱饭黄昏后，不脱蓑衣卧月明。","['草铺横野六七里笛弄晚风三四声', '归来饱饭黄昏后不脱蓑衣卧月明']","[14, 14]","14,14",2,28,False,
5b9a1bd5367d5c0f40d24518,黎拾遗昕裴秀才迪见过秋夜对雨之作,王维,唐代,诗,杂言,"促织鸣已急，轻衣行向重。寒灯坐高馆，秋雨闻疏钟。 
 白法调狂象，玄言问老龙。何人顾蓬径，空愧求羊踪。","['促织鸣已急轻衣行向重寒灯坐高馆秋雨闻疏钟', '白法调狂象玄言问老龙何人顾蓬径空愧求羊踪']","[20, 20]","20,20",2,40,False,
5b9a1c58367d5c0f40d24885,雁影三首 其二,李祁,近代,诗,杂言,"江南词客作幽囚，玉砌雕阑念旧游。我亦泪痕常被面，难将绮句写深愁。

",['江南词客作幽囚玉砌雕阑念旧游我亦泪痕常被面难将绮句写深愁'],[28],28,1,28,False,
5b9a1bc7367d5c0f40d244be,竹子滩逢广漕张公诩二首 其二,郭祥正,宋代,诗,杂言,"会合嗟无酒，留连漫索茶。晚云随落日，归雁集寒沙。

自达聊安命，多言任指瑕。吾宗有令弟，恩复出君家。

","['会合嗟无酒留连漫索茶晚云随落日归雁集寒沙', '自达聊安命多言任指瑕吾宗有令弟恩复出君家']","[20, 20]","20,20",2,40,False,
5b9a1813367d5c0f40d22bdf,读山海经·其一,陶渊明,魏晋,诗,杂言,"孟夏草木长，绕屋树扶疏。 
众鸟欣有托，吾亦爱吾庐。 
既耕亦已种，时还读我书。 
穷巷隔深辙，颇回故人车。 
欢言酌春酒，摘我园中蔬。 
微雨从东来，好风与之俱。 
泛览《周王传》，流观《山海》图。 
俯仰终宇宙，不乐复何如？","['孟夏草木长绕屋树扶疏', '众鸟欣有托吾亦爱吾庐', '既耕亦已种时还读我书', '穷巷隔深辙颇回故人车', '欢言酌春酒摘我园中蔬', '微雨从东来好风与之俱', '泛览周王传流观山海图', '俯仰终宇宙不乐复何如']","[10, 10, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10",8,80,False,
5b9a198b367d5c0f40d235b8,送祖印忠师南归,苏颂,宋代,诗,杂言,"扰扰京华客，营营不自间。
胡为丘壑者，亦到市朝间。
孤月无留影，归云靡定山。
东南清胜处，羡子一舟还。","['扰扰京华客营营不自间', '胡为丘壑者亦到市朝间', '孤月无留影归云靡定山', '东南清胜处羡子一舟还']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1a74367d5c0f40d23bd7,平谷杂诗十八首 其十八,曾习经,清代,诗,杂言,"楚泽哀时命，田园归去来。室庐无定处，风雨犹深怀。

短策支颐久，单衣至骭裁。比邻逢李叟，还讯菊花开。

","['楚泽哀时命田园归去来室庐无定处风雨犹深怀', '短策支颐久单衣至骭裁比邻逢李叟还讯菊花开']","[20, 20]","20,20",2,40,False,
5b9a1b23367d5c0f40d24071,头陀僧,陆龟蒙,唐代,诗,杂言,"万峰围绕一峰深，向此长修苦行心。 
 自扫雪中归鹿迹，天明恐被猎人寻。","['万峰围绕一峰深向此长修苦行心', '自扫雪中归鹿迹天明恐被猎人寻']","[14, 14]","14,14",2,28,False,
5b9a1c45367d5c0f40d2480b,台阳八景诗,钱琦,清代,诗,杂言,"宿雨初收夜气妍，空灵色相妙难诠。澄来止水壶中月，洗净浮云水底天。

鲛女静开霜匣照，骊龙冷抱宝珠眠。冰心彻底谁怜取，留得清光在海边。

","['宿雨初收夜气妍空灵色相妙难诠澄来止水壶中月洗净浮云水底天', '鲛女静开霜匣照骊龙冷抱宝珠眠冰心彻底谁怜取留得清光在海边']","[28, 28]","28,28",2,56,False,
5b9a1c7b367d5c0f40d24970,贞白祠,宗臣,明代,诗,杂言,"华阳山前贞白祠，贞白先生骑赤螭。白云茫茫去不返，天门秋冷双虹垂。

吾来山头寻紫芝，紫芝萧索令人饥。出门白石烂如泥，切来好煮青松衼。

与君大餐各五斗，千山万山随所之。

","['华阳山前贞白祠贞白先生骑赤螭白云茫茫去不返天门秋冷双虹垂', '吾来山头寻紫芝紫芝萧索令人饥出门白石烂如泥切来好煮青松衼', '与君大餐各五斗千山万山随所之']","[28, 28, 14]","28,28,14",3,70,False,
5b9a1b44367d5c0f40d24151,鳌峰草堂歌十首 其七,陆深,明代,诗,杂言,"新裁道服绿罗寒，别有乌霞制作冠。后夜相思长琐月，酒徒诗伴满长安。

",['新裁道服绿罗寒别有乌霞制作冠后夜相思长琐月酒徒诗伴满长安'],[28],28,1,28,False,
5b9a183a367d5c0f40d22ce2,柳,寇准,宋代,诗,杂言,"晓带轻烟间杏花，晚凝深翠拂平沙。
长条别有风流处，密映钱塘苏小家。

","['晓带轻烟间杏花晚凝深翠拂平沙', '长条别有风流处密映钱塘苏小家']","[14, 14]","14,14",2,28,False,
5b9a1a88367d5c0f40d23c62,履道书斋植竹甚茂用韵寄之十首 其七,释德洪,宋代,诗,杂言,"虽住城隍寺，而无迎送烦。清风如有素，时复到南轩。

",['虽住城隍寺而无迎送烦清风如有素时复到南轩'],[20],20,1,20,False,
5b9a185d367d5c0f40d22dcf,载驰,佚名,先秦,诗,杂言,"载驰载驱，归唁卫侯。驱马悠悠，言至于漕。大夫跋涉，我心则忧。
既不我嘉，不能旋反。视尔不臧，我思不远。
既不我嘉，不能旋济？视尔不臧，我思不閟。
陟彼阿丘，言采其蝱。女子善怀，亦各有行。许人尤之，众稚且狂。
我行其野，芃芃其麦。控于大邦，谁因谁极？大夫君子，无我有尤。百尔所思，不如我所之。","['载驰载驱归唁卫侯驱马悠悠言至于漕大夫跋涉我心则忧', '既不我嘉不能旋反视尔不臧我思不远', '既不我嘉不能旋济视尔不臧我思不閟', '陟彼阿丘言采其蝱女子善怀亦各有行许人尤之众稚且狂', '我行其野芃芃其麦控于大邦谁因谁极大夫君子无我有尤百尔所思不如我所之']","[24, 16, 16, 24, 33]","24,16,16,24,33",5,113,False,
5b9a189b367d5c0f40d22f6f,寿胡心斋先生七十五岁,叶云峰,近代,诗,杂言,"香山馀韵乐优游，松柏贞身几世修。老树著花光冉冉，长春逢润境悠悠。

函关甫渡紫霞袭，蓬岛在望玉液浮。兰桂联芳多瑞气，云边遥颂一登楼。

","['香山馀韵乐优游松柏贞身几世修老树著花光冉冉长春逢润境悠悠', '函关甫渡紫霞袭蓬岛在望玉液浮兰桂联芳多瑞气云边遥颂一登楼']","[28, 28]","28,28",2,56,False,
5b9a1949367d5c0f40d233fc,过瑞龙观道士,钱起,唐代,诗,杂言,"不知谁氏子，炼魄家洞天。鹤待成丹日，人寻种杏田。 
 灵山含道气，物性皆自然。白鹿顾瑞草，骊龙蟠玉泉。 
 得兹象外趣，便割区中缘。石窦采云母，霞堂陪列仙。 
 主人善止客，柯烂忘归年。","['不知谁氏子炼魄家洞天鹤待成丹日人寻种杏田', '灵山含道气物性皆自然白鹿顾瑞草骊龙蟠玉泉', '得兹象外趣便割区中缘石窦采云母霞堂陪列仙', '主人善止客柯烂忘归年']","[20, 20, 20, 10]","20,20,20,10",4,70,False,
5b9a18f7367d5c0f40d231db,冉泾书院十二咏 其一 曾侍亭,邵宝,明代,诗,杂言,"归养荷天恩，孔训闻自少。不敏请事斯，如闻提耳诏。

",['归养荷天恩孔训闻自少不敏请事斯如闻提耳诏'],[20],20,1,20,False,
5b9a1208367d5c5b84062a7e,南乡子·登京口北固亭有怀,辛弃疾,宋代,诗,杂言,"何处望神州？满眼风光北固楼。千古兴亡多少事？悠悠。不尽长江滚滚流。
年少万兜鍪，坐断东南战未休。天下英雄谁敌手？曹刘。生子当如孙仲谋。","['何处望神州满眼风光北固楼千古兴亡多少事悠悠不尽长江滚滚流', '年少万兜鍪坐断东南战未休天下英雄谁敌手曹刘生子当如孙仲谋']","[28, 28]","28,28",2,56,False,
5b9a1868367d5c0f40d22e14,和主司王起（一作和主司酬周侍郎）,孟守,唐代,诗,杂言,"科文又主守初时，光显门生济会期。美擅东堂登甲乙， 
 荣同内署侍恩私。群莺共喜新迁木，双凤皆当即入池。 
 别有倍深知感士，曾经两度得芳枝。","['科文又主守初时光显门生济会期美擅东堂登甲乙', '荣同内署侍恩私群莺共喜新迁木双凤皆当即入池', '别有倍深知感士曾经两度得芳枝']","[21, 21, 14]","21,21,14",3,56,False,
